genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g220	0.567544	0.429029	0.756938	0.362106	0.404663	0.635646	0.742407	0.332321	0.452013	0.723188	0.413577	0.472099	0.563809	0.439338	0.672918	0.46679	0.5805	0.46732	0.445405	0.480068	0.477262	0.50575	0.639047	0.483061	0.548326	0.578687	0.42433	0.389555	0.535147	0.473845	0.291763	0.306709	0.757454	0.626281	0.341956	0.356945	0.732261	0.573288	0.621245	0.546032	0.421337	0.377774	0.475066	0.567532	0.543475	0.47522	0.440074	0.459727	0.397575	0.434016	0.602743	0.457966	0.389122	0.409111	0.449799	0.477385	0.485335	0.518119	0.569825	0.550205	0.484932	0.415989	0.519451	0.47472	0.560295	0.533774	0.315634	0.401166	0.360246	0.48536	0.377353	0.54381	0.441037	0.469867	0.569738	0.570905	0.352973	0.381139	0.66664	0.375428	0.634105	0.358985	0.465586	0.409912	0.243339	0.508063	0.371974	0.307384	0.616307	0.575908	0.416281	0.603748	0.453712	0.687937	0.47532	0.404239	0.567825	0.538725	0.461547	0.388393	0.37898	0.626002	0.448632	0.538399	0.203294	0.628995	0.539043	0.410731	0.425097	0.392349	0.618077	0.551674	0.598266	0.556769	0.429982	0.433908	0.630552	0.513237	0.317748	0.51624	0.416756	0.653194	0.293803	0.55838	0.525675	0.453243	0.683696	0.566761	0.65303	0.415434	0.545152	0.773684	0.49482	0.721154	0.342143	0.248183	0.467304	0.446718	0.453242	0.383206	0.633516	0.513979	0.599091	0.858396	0.639879	0.525541	0.452524	0.49865	0.313459	0.346657	0.406728	0.498399	0.657936	0.553387	0.345565	0.524077	0.332603	0.68605	0.487358	0.386447	0.482946	0.64057	0.223856	0.569338	0.491785	0.475799	0.622662	0.601231	0.491751	0.212035	0.303094	0.521512	0.35602	0.403146	0.478858	0.477314	0.628554	0.472686	0.445794	0.568738	0.486453	0.374601	0.365735	0.664649	0.489034	0.371046	0.486806	0.55798	0.254922	0.329168	0.290125	0.536303	0.597182	0.411637	0.524234	0.477337	0.560142	0.389617	0.596434	0.435032
g221	0.445531	0.613403	0.341513	0.476429	0.287729	0.523439	0.461004	0.569752	0.486841	0.498419	0.355361	0.212297	0.312535	0.548635	0.524605	0.383996	0.478135	0.384785	0.65247	0.800438	0.508596	0.540198	0.507881	0.62271	0.38607	0.442944	0.534118	0.523915	0.323516	0.566572	0.585439	0.480386	0.494242	0.568606	0.356354	0.555457	0.487956	0.40387	0.476702	0.414407	0.60264	0.572431	0.284439	0.520871	0.577525	0.506736	0.339536	0.230971	0.425681	0.729191	0.499862	0.422583	0.478277	0.379687	0.772717	0.495839	0.623388	0.484537	0.622532	0.384218	0.566515	0.377506	0.455994	0.389902	0.723307	0.592554	0.333727	0.512859	0.39327	0.659868	0.455345	0.608779	0.317634	0.451605	0.533609	0.5044	0.312221	0.569989	0.309759	0.463597	0.519646	0.510145	0.533182	0.389096	0.441842	0.617262	0.529261	0.399637	0.337682	0.384005	0.536109	0.386716	0.53941	0.313006	0.769392	0.861084	0.451913	0.610523	0.568442	0.402309	0.442765	0.635441	0.563283	0.512883	0.495275	0.600843	0.34963	0.577212	0.375977	0.325089	0.558798	0.528151	0.589662	0.40203	0.468601	0.483844	0.539218	0.655494	0.561371	0.316534	0.339774	0.554488	0.667751	0.385943	0.295975	0.424793	0.485577	0.536768	0.460321	0.606178	0.374885	0.466187	0.466519	0.585292	0.54507	0.34049	0.497888	0.72486	0.431007	0.498038	0.728723	0.68153	0.534406	0.708109	0.575579	0.334503	0.368026	0.5055	0.335795	0.40718	0.460411	0.419481	0.534428	0.396448	0.641223	0.357918	0.442473	0.638191	0.400208	0.493999	0.435033	0.453827	0.653452	0.574609	0.583275	0.435695	0.354832	0.342574	0.328694	0.494223	0.757822	0.550067	0.565328	0.529371	0.396772	0.547429	0.486284	0.349116	0.455958	0.523641	0.437692	0.553338	0.324438	0.449638	0.412812	0.545123	0.325389	0.514164	0.328024	0.542265	0.553209	0.504913	0.312705	0.612686	0.67196	0.342162	0.577585	0.396435	0.304626	0.591615
g222	0.639986	0.560362	0.498222	0.622036	0.517631	0.560074	0.336686	0.495379	0.41212	0.472004	0.409907	0.568304	0.459657	0.295118	0.355691	0.519632	0.428663	0.558349	0.42954	0.636633	0.359332	0.644571	0.455069	0.522497	0.463116	0.700208	0.553227	0.275075	0.585996	0.290336	0.523734	0.353874	0.618067	0.31904	0.426676	0.545326	0.432746	0.611824	0.437175	0.48134	0.485961	0.454489	0.530271	0.38576	0.591433	0.240234	0.478732	0.593944	0.362412	0.452846	0.539805	0.576243	0.425939	0.500626	0.400276	0.498895	0.491997	0.322662	0.555429	0.398696	0.48729	0.718981	0.574261	0.432501	0.423273	0.478046	0.545307	0.17137	0.448236	0.472034	0.449811	0.453507	0.544052	0.29954	0.519857	0.657568	0.444034	0.523763	0.596303	0.34105	0.49437	0.479824	0.839876	0.434806	0.427281	0.484915	0.527618	0.373943	0.472462	0.430464	0.355451	0.413142	0.554639	0.574975	0.425898	0.462616	0.345292	0.411523	0.572288	0.603635	0.398589	0.475799	0.368177	0.471074	0.668046	0.455673	0.560949	0.414331	0.366944	0.472507	0.527399	0.472865	0.604004	0.582002	0.498045	0.607642	0.363204	0.585872	0.606839	0.498433	0.498097	0.280935	0.545159	0.507875	0.558173	0.350562	0.488367	0.788312	0.454402	0.549574	0.607966	0.570538	0.523363	0.474275	0.528962	0.566906	0.276033	0.5115	0.478676	0.364507	0.551215	0.414444	0.604658	0.539178	0.561034	0.632347	0.553659	0.466761	0.446947	0.502548	0.277915	0.50068	0.557437	0.654194	0.319654	0.439602	0.401855	0.681857	0.504842	0.606193	0.524036	0.496515	0.548501	0.667663	0.545273	0.471108	0.208297	0.520607	0.40015	0.613657	0.499261	0.396369	0.460954	0.470385	0.359135	0.525228	0.551465	0.545213	0.699772	0.492923	0.340848	0.46309	0.717321	0.588541	0.420781	0.691093	0.792349	0.611702	0.580707	0.502223	0.443352	0.35463	0.434636	0.516939	0.534486	0.384787	0.42504	0.333695	0.47479	0.286652
g223	0.401822	0.29383	0.334588	0.377742	0.475421	0.712619	0.226713	0.583866	0.482331	0.422179	0.536424	0.489649	0.487045	0.522841	0.430842	0.490374	0.434793	0.424186	0.549577	0.419373	0.467274	0.519875	0.573961	0.516993	0.480534	0.491445	0.490939	0.644568	0.239701	0.397063	0.405354	0.386915	0.419015	0.417043	0.522218	0.504128	0.404114	0.65716	0.557703	0.464315	0.436503	0.373879	0.619804	0.395789	0.502077	0.384744	0.591089	0.542224	0.450907	0.441713	0.510283	0.889701	0.299603	0.467521	0.390544	0.623081	0.561639	0.386686	0.480104	0.784467	0.428948	0.318334	0.658093	0.421729	0.417237	0.430594	0.517662	0.385365	0.334453	0.459137	0.547463	0.55503	0.496464	0.614414	0.28345	0.611348	0.598143	0.44671	0.606256	0.412517	0.483362	0.47086	0.591442	0.274646	0.388761	0.387793	0.41344	0.350844	0.443516	0.425206	0.52482	0.552336	0.426752	0.585356	0.51159	0.539518	0.61056	0.688936	0.485713	0.0942507	0.452636	0.5849	0.477104	0.406994	0.480966	0.620575	0.748373	0.23456	0.812201	0.628183	0.48405	0.424844	0.519952	0.504279	0.412292	0.686645	0.250923	0.497663	0.348568	0.643572	0.346636	0.490235	0.485993	0.549914	0.381925	0.506051	0.590787	0.285266	0.734833	0.600332	0.503464	0.544095	0.420814	0.570216	0.648431	0.348969	0.549633	0.451945	0.622249	0.624654	0.47267	0.49418	0.470702	0.545167	0.545186	0.551494	0.481375	0.582912	0.518611	0.639748	0.482508	0.467524	0.527927	0.620528	0.222602	0.304785	0.372191	0.563732	0.616856	0.437443	0.574563	0.508319	0.343757	0.583244	0.635314	0.299464	0.353928	0.25666	0.617907	0.258915	0.418314	0.260447	0.391382	0.464613	0.569108	0.454506	0.52592	0.510985	0.349304	0.373554	0.592092	0.436208	0.753403	0.425403	0.511012	0.458664	0.441329	0.606815	0.569164	0.518612	0.463077	0.361798	0.541524	0.489311	0.403579	0.551609	0.258767	0.47448	0.364687	0.606315
g224	0.701963	0.606112	0.322864	0.523129	0.435558	0.342496	0.546689	0.661661	0.582432	0.413469	0.57562	0.556915	0.536597	0.677492	0.388886	0.342573	0.251417	0.659792	0.399509	0.673879	0.63773	0.471402	0.166719	0.545247	0.600909	0.496266	0.676254	0.42615	0.381359	0.462686	0.517778	0.720718	0.447539	0.533797	0.360025	0.496124	0.4673	0.492474	0.414876	0.548313	0.564604	0.431923	0.662869	0.385709	0.40026	0.358727	0.31725	0.493783	0.673268	0.432423	0.486834	0.524757	0.418676	0.501305	0.381902	0.553713	0.470424	0.468564	0.350345	0.543379	0.633075	0.228412	0.550423	0.512785	0.534681	0.522927	0.37904	0.453468	0.505127	0.642265	0.604937	0.499649	0.605269	0.546136	0.341005	0.651317	0.542397	0.530591	0.806116	0.425656	0.497834	0.432793	0.414646	0.468739	0.647435	0.491919	0.504222	0.343846	0.449468	0.514942	0.444215	0.514445	0.623669	0.556571	0.526043	0.443112	0.364334	0.536851	0.299227	0.644759	0.367184	0.444478	0.552242	0.392881	0.6375	0.664702	0.416334	0.433588	0.375977	0.312714	0.411875	0.396345	0.513619	0.376696	0.611497	0.443465	0.492346	0.40847	0.592745	0.553033	0.429231	0.399944	0.409604	0.443603	0.288578	0.228206	0.519658	0.545486	0.472797	0.583715	0.453956	0.489218	0.623375	0.450207	0.357387	0.3209	0.252398	0.451379	0.509422	0.441065	0.570496	0.494428	0.600679	0.546984	0.469327	0.455138	0.382151	0.450521	0.548136	0.616666	0.424921	0.428789	0.585233	0.391353	0.730324	0.780915	0.516613	0.317443	0.469642	0.575716	0.438014	0.361033	0.487804	0.730939	0.616453	0.382615	0.212945	0.561029	0.329507	0.445046	0.67786	0.536675	0.414976	0.268752	0.643375	0.490215	0.23753	0.558902	0.36954	0.346829	0.375927	0.357475	0.497435	0.407521	0.745654	0.231706	0.442056	0.413153	0.406964	0.69177	0.684305	0.314919	0.718692	0.585433	0.092991	0.789319	0.432718	0.424376	0.406624	0.414268
g225	0.0246403	0.479604	0.610712	0.358212	0.49092	0.447209	0.590338	0.370809	0.544829	0.320877	0.406401	0.564066	0.539724	0.713493	0.65448	0.540438	0.521829	0.695583	0.40952	0.457096	0.572039	0.45011	0.508724	0.442878	0.573611	0.377865	0.674073	0.388912	0.580844	0.54872	0.687139	0.502603	0.433531	0.584001	0.631155	0.427398	0.770323	0.629349	0.396704	0.522564	0.34747	0.568923	0.508045	0.555336	0.486839	0.273201	0.528755	0.463933	0.7466	0.569964	0.665095	0.444918	0.510489	0.672553	0.553997	0.603861	0.569608	0.235719	0.707272	0.547902	0.518668	0.555518	0.417265	0.417524	0.495253	0.656665	0.373336	0.54828	0.472207	0.396569	0.394579	0.511528	0.561196	0.353631	0.500872	0.575816	0.42696	0.521796	0.441101	0.440877	0.567988	0.60373	0.434109	0.620675	0.316413	0.431019	0.405922	0.529214	0.51468	0.498816	0.486161	0.573482	0.749762	0.385536	0.683036	0.561274	0.376187	0.574616	0.503571	0.389629	0.479652	0.398166	0.595484	0.449637	0.510223	0.777746	0.38292	0.326038	0.534755	0.643452	0.410025	0.358631	0.54068	0.438213	0.618659	0.592596	0.380334	0.646166	0.434562	0.662694	0.584785	0.511177	0.468131	0.336367	0.584314	0.413551	0.385895	0.444589	0.44658	0.573203	0.711912	0.482399	0.635757	0.348936	0.466058	0.534546	0.326474	0.661433	0.499779	0.584366	0.419393	0.59267	0.409417	0.716355	0.5744	0.559176	0.472359	0.34688	0.588214	0.398293	0.599242	0.573529	0.520158	0.649505	0.433667	0.414313	0.424141	0.401402	0.332856	0.572843	0.633303	0.430068	0.581873	0.389416	0.305523	0.35116	0.564512	0.254751	0.50867	0.40525	0.650568	0.543768	0.488622	0.492304	0.441368	0.440601	0.5929	0.60574	0.472262	0.737912	0.507329	0.389792	0.242522	0.489631	0.660993	0.386868	0.531179	0.282147	0.63645	0.841646	0.440035	0.393326	0.355917	0.468848	0.502305	0.52781	0.56692	0.678652	0.442473	0.46818
g226	0.523303	0.648091	0.534579	0.386481	0.320437	0.558995	0.363507	0.389541	0.514663	0.40644	0.603361	0.40752	0.487665	0.427363	0.57369	0.574047	0.572087	0.43733	0.47787	0.245675	0.605212	0.445941	0.474668	0.399797	0.467833	0.490503	0.440903	0.430294	0.464562	0.366111	0.434336	0.503886	0.675247	0.275461	0.540717	0.241977	0.489062	0.498255	0.326368	0.241865	0.615942	0.524225	0.529453	0.679567	0.476865	0.531138	0.292357	0.535608	0.550516	0.525644	0.587267	0.574697	0.515682	0.346728	0.45476	0.409768	0.45818	0.491905	0.460964	0.485661	0.745192	0.656823	0.634092	0.297707	0.483148	0.481213	0.547913	0.680588	0.503184	0.464188	0.395408	0.551256	0.255047	0.601721	0.562315	0.687845	0.39493	0.35328	0.367677	0.501834	0.341568	0.511548	0.545662	0.287344	0.511584	0.411607	0.36617	0.547838	0.521683	0.558096	0.499127	0.397079	0.417494	0.643431	0.617446	0.606644	0.310016	0.530528	0.297068	0.599536	0.47161	0.422807	0.38169	0.612084	0.389328	0.348399	0.634188	0.63153	0.446887	0.36778	0.466459	0.479891	0.584351	0.55359	0.571689	0.314889	0.290209	0.427488	0.455086	0.450192	0.493295	0.458579	0.638957	0.540101	0.466719	0.365698	0.588907	0.462019	0.655671	0.468558	0.336915	0.407329	0.470058	0.491407	0.316026	0.384179	0.497284	0.256943	0.664163	0.448435	0.302764	0.665851	0.615036	0.470304	0.507313	0.560443	0.66539	0.259782	0.455103	0.35263	0.427108	0.397819	0.549767	0.555861	0.686265	0.455268	0.368621	0.640182	0.267802	0.588943	0.490643	0.386886	0.515443	0.452255	0.360362	0.675696	0.463251	0.370845	0.332042	0.448643	0.603588	0.518499	0.501318	0.342621	0.492001	0.569605	0.327136	0.432645	0.679676	0.321346	0.522114	0.760851	0.448933	0.652276	0.511371	0.349468	0.388645	0.620544	0.22876	0.435621	0.487714	0.507312	0.479011	0.506956	0.515155	0.665454	0.470965	0.536237	0.512837	0.568915
g227	0.715203	0.672946	0.591048	0.486899	0.352962	0.51864	0.301678	0.527013	0.556271	0.421537	0.41845	0.645734	0.435414	0.378691	0.674522	0.542049	0.438009	0.579194	0.680336	0.468704	0.533238	0.553911	0.537402	0.357395	0.53106	0.584522	0.461606	0.520486	0.401054	0.530381	0.63109	0.541158	0.560693	0.485992	0.636587	0.279876	0.209781	0.643057	0.53397	0.49535	0.521632	0.52545	0.642453	0.554973	0.540188	0.401496	0.516441	0.462866	0.381249	0.428729	0.50916	0.454057	0.253256	0.283347	0.279254	0.511294	0.658635	0.387483	0.457997	0.425826	0.392333	0.404379	0.511078	0.33797	0.617022	0.469369	0.410846	0.522826	0.434118	0.510647	0.740574	0.590424	0.356453	0.513904	0.286334	0.51868	0.505646	0.517319	0.490537	0.382019	0.444854	0.474321	0.525041	0.621707	0.724428	0.438784	0.59335	0.415725	0.468617	0.468433	0.523064	0.279866	0.39979	0.587784	0.328369	0.227906	0.6331	0.322417	0.335744	0.476745	0.499239	0.511032	0.484646	0.709103	0.583013	0.298298	0.473397	0.42693	0.436834	0.45249	0.473284	0.566115	0.454794	0.435855	0.367167	0.429234	0.220252	0.363124	0.573897	0.487866	0.422961	0.656471	0.720732	0.366612	0.554767	0.335771	0.502233	0.351759	0.598567	0.606711	0.250723	0.512274	0.483075	0.41991	0.528103	0.510022	0.358533	0.504108	0.442795	0.534318	0.43187	0.455088	0.450812	0.464285	0.572809	0.685723	0.42831	0.666432	0.558876	0.436477	0.520711	0.574793	0.430348	0.234366	0.38339	0.356016	0.431868	0.497719	0.73165	0.428153	0.494915	0.369838	0.481687	0.639329	0.417729	0.401456	0.562328	0.470378	0.526637	0.455741	0.506822	0.666848	0.475068	0.563264	0.531813	0.480089	0.544978	0.517902	0.420804	0.393465	0.583138	0.24232	0.468963	0.262587	0.530314	0.608514	0.346311	0.391362	0.564402	0.658056	0.335802	0.39793	0.498666	0.378669	0.641332	0.431895	0.475793	0.325477	0.397157	0.48576
g228	0.515785	0.439089	0.602395	0.380649	0.304784	0.578157	0.425408	0.468942	0.304545	0.460925	0.560266	0.389009	0.362312	0.503326	0.18832	0.29474	0.401225	0.34916	0.571494	0.483598	0.529277	0.643066	0.554222	0.37419	0.473409	0.415452	0.541104	0.39086	0.626756	0.779273	0.689552	0.439552	0.48447	0.579742	0.570919	0.469455	0.286636	0.571685	0.550644	0.38321	0.475979	0.467594	0.431511	0.427166	0.435216	0.33634	0.401429	0.365375	0.747754	0.533735	0.301976	0.216893	0.510702	0.358897	0.348832	0.394219	0.298408	0.420698	0.0561673	0.557716	0.626537	0.471958	0.672402	0.406217	0.482439	0.307408	0.490021	0.452368	0.356365	0.40693	0.451781	0.439279	0.434349	0.343185	0.609365	0.539129	0.391413	0.342349	0.434078	0.415378	0.479613	0.519564	0.431252	0.531552	0.543661	0.44669	0.566485	0.334825	0.627645	0.472315	0.394898	0.330763	0.428285	0.451411	0.532432	0.335135	0.429894	0.249233	0.56851	0.337736	0.555598	0.502548	0.38671	0.298392	0.464831	0.622956	0.489762	0.574743	0.33899	0.541671	0.435772	0.488723	0.255613	0.516619	0.438042	0.564679	0.492413	0.736193	0.534155	0.528146	0.156611	0.376557	0.403101	0.687014	0.62444	0.69018	0.31776	0.552815	0.500663	0.471925	0.48326	0.265739	0.741985	0.436738	0.681606	0.424649	0.340499	0.295038	0.512127	0.574371	0.385685	0.335605	0.224582	0.451854	0.41351	0.325311	0.479979	0.444727	0.531588	0.315892	0.500715	0.470171	0.21544	0.398762	0.352364	0.682742	0.572908	0.395117	0.458096	0.75213	0.582578	0.418163	0.541633	0.330835	0.56343	0.474478	0.716753	0.443531	0.365322	0.490758	0.477567	0.635075	0.523528	0.48324	0.522228	0.519759	0.414314	0.473965	0.437191	0.604548	0.324603	0.394064	0.527466	0.632985	0.543933	0.653345	0.399501	0.462031	0.550968	0.376186	0.619895	0.477419	0.409283	0.310897	0.693618	0.490095	0.517491	0.369663	0.492644	0.549143
g229	0.247976	0.550529	0.417081	0.102771	0.22088	0.716696	0.513429	0.254164	0.67832	0.49304	0.253428	0.637903	0.633754	0.604561	0.70705	0.561538	0.486057	0.515355	0.694259	0.440437	0.362152	0.328903	0.559109	0.199459	0.592904	0.395003	0.541055	0.472207	0.401721	0.243287	0.642088	0.471398	0.536098	0.425343	0.53246	0.505749	0.495796	0.402832	0.564958	0.466819	0.428077	0.352126	0.542346	0.587932	0.398626	0.48291	0.774004	0.486749	0.362507	0.491853	0.347472	0.149713	0.456221	0.533705	0.385003	0.505518	0.617716	0.45641	0.51266	0.481943	0.540767	0.54609	0.508832	0.441767	0.474317	0.531706	0.237668	0.554075	0.372003	0.196996	0.479297	0.513913	0.28613	0.599279	0.614329	0.579284	0.381419	0.402228	0.479729	0.617508	0.726711	0.620718	0.366702	0.424989	0.511367	0.61362	0.578564	0.570354	0.451958	0.377206	0.660687	0.385048	0.399757	0.542726	0.449314	0.38047	0.458514	0.559606	0.359582	0.323597	0.609716	0.480049	0.36227	0.600274	0.310093	0.594711	0.540929	0.433922	0.351813	0.359517	0.582931	0.420896	0.456584	0.728628	0.334331	0.54168	0.541925	0.207872	0.595517	0.494928	0.732166	0.352599	0.310568	0.489204	0.378551	0.612595	0.447034	0.567214	0.676449	0.407534	0.082515	0.30227	0.554857	0.510328	0.418806	0.523606	0.627414	0.612515	0.462299	0.472786	0.442472	0.629331	0.452152	0.630774	0.436147	0.471249	0.534888	0.690055	0.188266	0.546231	0.534679	0.45452	0.49892	0.636017	0.50736	0.336394	0.49699	0.627135	0.447618	0.564642	0.255103	0.146189	0.373916	0.68381	0.38741	0.252519	0.436417	0.418595	0.627694	0.527131	0.510402	0.193767	0.415489	0.31455	0.341986	0.673119	0.513132	0.441524	0.299345	0.406451	0.276846	0.510235	0.471551	0.30567	0.532527	0.22869	0.461808	0.347192	0.488075	0.399139	0.445544	0.505972	0.689964	0.472225	0.543486	0.577698	0.602806	0.601661	0.526636	0.572256
g230	0.62921	0.491323	0.650872	0.512327	0.434208	0.559895	0.470268	0.522681	0.482743	0.664625	0.310158	0.421721	0.526493	0.536267	0.558243	0.2829	0.578653	0.244219	0.637799	0.45325	0.370549	0.36694	0.434611	0.568527	0.437457	0.3425	0.542988	0.442237	0.448469	0.353111	0.559242	0.440421	0.603216	0.514517	0.569564	0.441066	0.549775	0.505801	0.560621	0.55086	0.423613	0.389758	0.631564	0.534355	0.224526	0.492435	0.374086	0.481534	0.444563	0.485694	0.56708	0.481121	0.534227	0.539312	0.444625	0.462953	0.436709	0.265082	0.775883	0.697277	0.537966	0.486671	0.562998	0.485689	0.559944	0.530356	0.568958	0.350581	0.513416	0.50837	0.527201	0.28161	0.381927	0.479031	0.506218	0.475081	0.330761	0.605902	0.38783	0.554568	0.465456	0.4559	0.657718	0.682898	0.505428	0.676934	0.653377	0.280731	0.549642	0.45089	0.433627	0.446279	0.310521	0.46954	0.590637	0.450204	0.465661	0.531774	0.415137	0.592109	0.548546	0.613469	0.470462	0.693161	0.516293	0.56785	0.378816	0.63113	0.339063	0.409565	0.528546	0.46545	0.370041	0.486359	0.616863	0.225714	0.528012	0.683532	0.490738	0.221845	0.512689	0.604185	0.256559	0.228924	0.500736	0.418377	0.516671	0.316105	0.28992	0.302229	0.0	0.437703	0.383452	0.362169	0.506552	0.639514	0.495103	0.42968	0.410128	0.566548	0.717321	0.383356	0.370993	0.385022	0.636214	0.526087	0.364928	0.434138	0.503092	0.342872	0.601742	0.632269	0.297982	0.525729	0.501278	0.349707	0.380374	0.651691	0.421318	0.534475	0.608492	0.451972	0.404604	0.479994	0.336239	0.535817	0.510893	0.385762	0.437872	0.389281	0.428661	0.346581	0.774859	0.54448	0.329277	0.494612	0.549858	0.528709	0.276289	0.283529	0.353922	0.25686	0.650589	0.481966	0.466096	0.447966	0.559165	0.230396	0.670552	0.26734	0.351796	0.434462	0.271587	0.403929	0.576092	0.352429	0.474277	0.568358	0.518972	0.701085
g231	0.5298	0.307535	0.602838	0.402808	0.337539	0.543074	0.348907	0.416059	0.601237	0.439043	0.514062	0.435839	0.475529	0.566428	0.475681	0.394894	0.461844	0.284586	0.341914	0.723473	0.543394	0.363045	0.592786	0.482631	0.562565	0.657372	0.572699	0.709966	0.640677	0.610362	0.38528	0.484693	0.470556	0.306124	0.530975	0.667009	0.484456	0.609692	0.471987	0.511563	0.381711	0.251967	0.539416	0.622389	0.587956	0.452775	0.429591	0.431707	0.47295	0.310289	0.43239	0.516127	0.491109	0.2925	0.646237	0.422478	0.534902	0.601285	0.592067	0.587136	0.377694	0.476827	0.425478	0.600649	0.503274	0.506319	0.453122	0.281944	0.402837	0.620245	0.537763	0.594627	0.505929	0.547221	0.678971	0.634158	0.641665	0.270511	0.627318	0.445509	0.531051	0.651449	0.667427	0.589823	0.516001	0.69715	0.543999	0.559058	0.560373	0.535986	0.448884	0.550674	0.562131	0.508883	0.370187	0.406951	0.501484	0.277193	0.420333	0.512644	0.620738	0.251988	0.466408	0.547831	0.395293	0.726904	0.383448	0.385438	0.29903	0.610871	0.561467	0.571335	0.639391	0.481754	0.187124	0.665134	0.601139	0.3924	0.355143	0.486035	0.400251	0.390671	0.628578	0.412681	0.583378	0.500116	0.568354	0.461975	0.527189	0.386894	0.514992	0.575203	0.531485	0.34749	0.459474	0.646237	0.642883	0.449123	0.504096	0.394621	0.51282	0.341757	0.247928	0.568466	0.661027	0.484836	0.716468	0.626458	0.553599	0.576561	0.56766	0.657366	0.414411	0.216505	0.262133	0.392828	0.501771	0.424852	0.464623	0.489134	0.752334	0.263162	0.43741	0.471373	0.408494	0.560026	0.312868	0.524879	0.514932	0.501998	0.388321	0.70154	0.718615	0.417706	0.438169	0.388447	0.351457	0.343404	0.627118	0.51482	0.498301	0.513954	0.479849	0.553354	0.345426	0.460126	0.658808	0.333731	0.363937	0.494302	0.206428	0.83251	0.394808	0.547627	0.439002	0.476681	0.429496	0.699808	0.386847	0.439588
g232	0.44474	0.448834	0.59012	0.488678	0.432608	0.599206	0.416271	0.476544	0.460114	0.401279	0.565276	0.709056	0.537797	0.356274	0.437071	0.319622	0.190391	0.561572	0.701392	0.511757	0.427276	0.553546	0.674301	0.466562	0.156068	0.337029	0.531407	0.478486	0.564038	0.352754	0.563353	0.459983	0.412652	0.6324	0.628087	0.442436	0.228193	0.407587	0.527047	0.542255	0.534699	0.53184	0.426921	0.48292	0.305932	0.457433	0.439005	0.525936	0.500429	0.403983	0.630818	0.5072	0.454304	0.400619	0.434859	0.323577	0.41832	0.43224	0.385567	0.491635	0.271361	0.299671	0.339907	0.432314	0.549412	0.554955	0.33989	0.467304	0.58868	0.456917	0.486842	0.574178	0.363783	0.63421	0.429971	0.55022	0.564024	0.585154	0.462217	0.376093	0.368061	0.391058	0.512364	0.432857	0.56588	0.712276	0.445148	0.654846	0.702063	0.450671	0.376778	0.631797	0.420771	0.294649	0.447762	0.769967	0.553336	0.467798	0.520384	0.295259	0.469046	0.450832	0.609316	0.672615	0.510593	0.517682	0.432531	0.450568	0.431521	0.531748	0.54392	0.424485	0.424204	0.445779	0.526538	0.423328	0.600471	0.449022	0.455196	0.505243	0.223417	0.429561	0.358798	0.616859	0.568949	0.423595	0.623761	0.417659	0.438946	0.424913	0.601435	0.435123	0.288501	0.54698	0.550864	0.43414	0.415654	0.563132	0.381227	0.63206	0.5093	0.470166	0.368348	0.602859	0.762535	0.53067	0.212324	0.325837	0.565215	0.456463	0.659586	0.677523	0.499499	0.383031	0.696669	0.447524	0.582559	0.702236	0.422957	0.264731	0.459206	0.233638	0.317097	0.428537	0.642668	0.48479	0.694359	0.54443	0.652474	0.537613	0.596326	0.483773	0.425586	0.497163	0.517597	0.570963	0.470516	0.50946	0.389765	0.320952	0.461385	0.526698	0.407971	0.616903	0.604696	0.456914	0.474492	0.353832	0.402535	0.532272	0.604711	0.505075	0.508848	0.36648	0.466341	0.463408	0.457203	0.394393	0.445655	0.584258
